Date,Open,High,Low,Close,Adj Close,Volume
1987-06-01,33.333332,35.750000,32.666668,33.500000,3.753237,12545550
1987-07-01,33.333332,34.833332,31.500000,34.000000,3.809255,17095650
1987-08-01,33.500000,38.333332,33.500000,36.750000,4.145349,18400350
1987-09-01,36.333332,36.666668,33.166668,34.750000,3.919751,14770650
1987-10-01,34.833332,35.666668,19.916668,25.083332,2.829365,22212900
1987-11-01,24.750000,26.583332,22.833332,23.416668,2.669771,11084850
1987-12-01,23.666668,27.833332,22.166668,25.833332,2.945298,12402900
1988-01-01,26.000000,27.333332,23.166668,25.333332,2.888292,11110950
1988-02-01,25.666668,28.833332,24.666668,28.750000,3.311166,11305800
1988-03-01,28.833332,29.500000,25.666668,25.833332,2.975250,9888450
1988-04-01,25.666668,27.666668,23.750000,25.000000,2.879276,11543100
1988-05-01,25.083332,25.666668,23.750000,24.500000,2.855730,8218200
1988-06-01,24.500000,28.750000,24.500000,27.375000,3.190841,10240900
1988-07-01,27.250000,27.875000,24.125000,24.875000,2.899442,9903800
1988-08-01,25.125000,25.875000,23.500000,24.375000,2.875494,8463300
1988-09-01,24.250000,25.500000,23.625000,24.250000,2.860750,8536600
1988-10-01,24.250000,25.375000,23.250000,24.375000,2.875494,8309500
1988-11-01,24.375000,25.000000,24.000000,24.875000,2.969588,6429300
1988-12-01,24.875000,25.625000,23.375000,25.125000,2.999432,7223300
1989-01-01,25.000000,27.375000,24.500000,27.000000,3.223271,10853200
1989-02-01,26.750000,27.625000,25.250000,25.875000,3.124338,12089700
1989-03-01,26.000000,27.375000,25.250000,26.625000,3.214899,6154000
1989-04-01,26.625000,30.250000,25.750000,29.250000,3.531860,13877400
1989-05-01,29.000000,30.875000,28.375000,29.750000,3.629622,10519500
1989-06-01,29.375000,30.000000,27.250000,27.625000,3.370362,8766300
1989-07-01,27.750000,31.750000,27.375000,31.750000,3.873628,7639200
1989-08-01,32.000000,32.750000,30.125000,31.375000,3.867888,11238800
1989-09-01,31.125000,31.875000,29.125000,29.500000,3.636740,6571000
1989-10-01,29.500000,31.750000,25.875000,27.250000,3.359365,11667700
1989-11-01,27.250000,27.625000,25.375000,27.375000,3.411158,7240300
1989-12-01,27.500000,28.125000,25.875000,27.625000,3.442311,6020500
1990-01-01,27.375000,28.375000,23.125000,24.375000,3.037332,9373300
1990-02-01,24.500000,25.250000,23.000000,24.375000,3.074984,7127100
1990-03-01,24.625000,27.125000,24.500000,25.875000,3.264214,7752800
1990-04-01,25.375000,26.625000,24.000000,24.500000,3.090754,5481800
1990-05-01,24.375000,28.250000,24.125000,27.375000,3.496038,7263800
1990-06-01,27.625000,28.000000,25.125000,25.500000,3.256583,6032500
1990-07-01,25.500000,26.000000,23.750000,24.125000,3.080982,5691300
1990-08-01,24.125000,24.500000,20.125000,20.500000,2.650830,10180000
1990-09-01,20.500000,21.500000,19.000000,20.000000,2.586176,7871400
1990-10-01,20.250000,21.750000,17.375000,18.125000,2.343721,7385100
1990-11-01,18.000000,20.000000,17.500000,19.500000,2.563664,5775800
1990-12-01,19.500000,22.125000,19.500000,21.875000,2.875903,5952100
1991-01-01,21.875000,23.500000,20.125000,23.000000,3.023810,8885100
1991-02-01,22.875000,25.625000,22.250000,23.125000,3.079768,10485000
1991-03-01,23.125000,25.250000,22.500000,24.125000,3.212947,7046300
1991-04-01,23.875000,27.000000,23.375000,26.625000,3.545896,10341900
1991-05-01,26.625000,30.625000,25.750000,30.375000,4.091420,11906800
1991-06-01,30.125000,30.375000,26.625000,26.750000,3.603144,10210300
1991-07-01,27.500000,28.750000,27.000000,28.000000,3.771515,9266300
1991-08-01,28.000000,29.000000,25.375000,27.625000,3.762230,9388500
1991-09-01,27.625000,29.375000,26.750000,27.750000,3.779254,7007100
1991-10-01,27.750000,29.375000,26.000000,27.625000,3.762230,8915500
1991-11-01,27.625000,27.875000,23.250000,23.500000,3.235115,12275500
1991-12-01,23.500000,28.375000,23.000000,27.500000,3.785772,8170500
1992-01-01,27.625000,32.375000,26.625000,30.250000,4.164347,16984100
1992-02-01,30.000000,36.250000,29.625000,33.375000,4.639812,12167900
1992-03-01,33.375000,37.625000,32.250000,34.500000,4.796212,14009500
1992-04-01,34.500000,37.500000,32.750000,35.375000,4.917856,11757800
1992-05-01,35.500000,35.625000,33.000000,34.000000,4.765605,7696200
1992-06-01,34.125000,34.875000,31.375000,34.250000,4.800645,10860800
1992-07-01,34.125000,35.125000,30.875000,34.375000,4.818167,9239600
1992-08-01,34.250000,35.750000,31.125000,33.875000,4.792493,7507500
1992-09-01,33.875000,36.000000,32.500000,35.125000,4.969337,7970600
1992-10-01,35.000000,37.375000,31.375000,36.625000,5.181553,7114900
1992-11-01,36.875000,39.250000,36.375000,39.000000,5.564752,9823800
1992-12-01,38.875000,39.250000,35.875000,36.875000,5.261546,11283900
1993-01-01,36.875000,41.500000,36.250000,41.500000,5.921466,11346700
1993-02-01,41.375000,44.125000,39.750000,41.625000,5.985642,17350100
1993-03-01,41.625000,45.500000,40.375000,41.250000,5.931718,18951400
1993-04-01,41.375000,46.500000,38.750000,44.375000,6.381089,15135200
1993-05-01,44.250000,45.750000,41.625000,45.250000,6.551455,14363400
1993-06-01,45.125000,45.750000,39.750000,42.625000,6.171399,15913200
1993-07-01,43.125000,44.000000,38.375000,39.000000,5.646559,14259300
1993-08-01,39.000000,43.000000,39.000000,40.625000,5.926420,12216800
1993-09-01,40.500000,41.125000,38.250000,40.750000,5.944654,12175800
1993-10-01,41.000000,42.750000,36.875000,39.625000,5.780538,15106500
1993-11-01,40.125000,44.875000,40.125000,43.750000,6.430987,13753100
1993-12-01,43.875000,45.625000,42.000000,44.625000,6.559608,9609700
1994-01-01,44.375000,49.875000,43.500000,48.875000,7.184332,15108100
1994-02-01,48.625000,51.250000,46.875000,47.500000,7.025445,10343900
1994-03-01,47.500000,48.875000,42.125000,43.250000,6.396854,11710400
1994-04-01,42.625000,45.000000,39.375000,42.625000,6.304412,10724500
1994-05-01,42.250000,43.500000,40.000000,41.625000,6.156511,8501900
1994-06-01,41.875000,43.250000,39.875000,40.000000,5.958099,9987200
1994-07-01,40.125000,42.875000,39.500000,42.000000,6.256002,7856500
1994-08-01,41.750000,46.125000,40.000000,45.625000,6.845596,13119400
1994-09-01,45.500000,46.125000,42.875000,44.625000,6.695554,12006000
1994-10-01,44.750000,45.375000,37.750000,39.375000,5.907840,14305400
1994-11-01,39.250000,39.625000,35.750000,38.375000,5.800638,11170600
1994-12-01,38.125000,39.125000,35.875000,37.500000,5.668374,9449700
1995-01-01,37.500000,41.500000,37.125000,37.875000,5.725057,11079800
1995-02-01,37.750000,42.625000,37.750000,40.750000,6.206773,10649500
1995-03-01,40.500000,40.750000,36.875000,38.875000,5.921187,14522900
1995-04-01,39.000000,42.375000,37.500000,42.000000,6.397160,10863300
1995-05-01,41.375000,44.250000,41.000000,43.875000,6.682754,13742800
1995-06-01,43.875000,47.375000,42.875000,47.125000,7.246789,12495400
1995-07-01,47.250000,50.375000,45.500000,46.750000,7.189118,10808000
1995-08-01,46.750000,48.750000,44.750000,46.000000,7.134345,7961900
1995-09-01,46.125000,48.125000,45.125000,45.625000,7.076183,7138400
1995-10-01,45.750000,48.000000,44.125000,44.125000,6.843539,10212600
1995-11-01,44.125000,45.375000,42.375000,45.250000,7.079753,13878100
1995-12-01,45.375000,45.750000,40.875000,43.250000,6.766839,11665800
1996-01-01,43.125000,46.250000,39.937500,46.125000,7.216656,15340100
1996-02-01,45.875000,47.000000,42.375000,42.375000,6.688736,11903600
1996-03-01,42.500000,49.500000,41.750000,46.125000,7.280662,18564500
1996-04-01,46.125000,49.875000,45.500000,49.500000,7.813392,12667500
1996-05-01,48.875000,49.875000,45.375000,45.375000,7.162277,10377900
1996-06-01,45.500000,47.875000,42.500000,42.500000,6.763123,8063800
1996-07-01,42.750000,44.500000,39.500000,41.625000,6.623880,11891900
1996-08-01,41.375000,47.625000,41.250000,44.625000,7.168948,7523500
1996-09-01,44.375000,48.250000,43.625000,46.125000,7.409919,6329200
1996-10-01,45.750000,46.875000,44.500000,45.875000,7.369754,5582300
1996-11-01,45.875000,47.125000,43.875000,46.000000,7.453958,7083900
1996-12-01,45.875000,48.125000,44.500000,47.375000,7.676765,7480600
1997-01-01,47.375000,50.625000,44.875000,45.500000,7.372939,11618000
1997-02-01,45.125000,47.875000,45.125000,46.250000,7.560031,6516500
1997-03-01,46.000000,49.125000,44.500000,44.625000,7.294408,8363900
1997-04-01,44.000000,46.750000,42.625000,45.750000,7.478306,12401200
1997-05-01,45.625000,50.625000,44.625000,49.875000,8.225282,11014900
1997-06-01,49.875000,55.250000,48.875000,52.000000,8.575730,10949700
1997-07-01,51.812500,62.812500,51.500000,62.250000,10.266146,11763700
1997-08-01,62.125000,63.937500,57.750000,57.750000,9.585983,8144700
1997-09-01,57.875000,62.187500,53.500000,59.500000,9.876467,10885200
1997-10-01,59.500000,60.750000,46.062500,47.750000,7.926074,14269600
1997-11-01,49.437500,55.125000,47.312500,52.812500,8.838924,10795700
1997-12-01,52.812500,53.687500,46.500000,49.062500,8.211309,12425000
1998-01-01,49.125000,51.250000,44.937500,49.812500,8.336831,13235400
1998-02-01,49.562500,52.750000,49.125000,49.937500,8.427348,6350700
1998-03-01,50.437500,57.937500,50.062500,56.500000,9.534817,12561000
1998-04-01,56.562500,62.000000,56.312500,57.625000,9.724677,13658300
1998-05-01,57.687500,59.375000,50.750000,50.812500,8.635408,9301800
1998-06-01,50.750000,53.875000,44.562500,46.187500,7.849409,13774900
1998-07-01,46.062500,47.437500,41.312500,42.000000,7.137758,11599300
1998-08-01,42.000000,42.312500,36.750000,37.562500,6.442523,15253600
1998-09-01,37.937500,45.187500,37.000000,42.187500,7.235779,11109000
1998-10-01,41.750000,51.000000,41.750000,46.812500,8.029036,14704200
1998-11-01,46.562500,51.687500,45.937500,50.125000,8.676850,7435700
1998-12-01,49.875000,51.687500,45.562500,50.812500,8.795857,8708100
1999-01-01,52.000000,57.687500,49.562500,54.125000,9.369264,15618700
1999-02-01,54.250000,58.250000,51.875000,55.750000,9.722159,10790600
1999-03-01,55.312500,62.000000,52.187500,55.500000,9.678561,15206400
1999-04-01,55.562500,70.000000,55.562500,67.250000,11.727630,22100500
1999-05-01,67.062500,73.937500,61.062500,62.062500,10.822986,15759500
1999-06-01,61.812500,72.625000,61.812500,68.750000,12.059832,24227800
1999-07-01,68.375000,68.562500,60.687500,64.687500,11.347207,24854600
1999-08-01,65.000000,69.750000,55.250000,56.250000,9.927589,19382000
1999-09-01,57.375000,63.312500,54.812500,57.625000,10.170262,18552400
1999-10-01,57.000000,62.750000,54.562500,59.687500,10.534270,20122800
1999-11-01,61.500000,65.500000,58.562500,61.250000,10.888246,30046500
1999-12-01,61.062500,72.937500,59.375000,71.812500,12.765915,20784600
2000-01-01,71.062500,74.500000,55.312500,57.375000,10.199397,29494900
2000-02-01,57.375000,58.875000,47.437500,51.312500,9.184824,37017600
2000-03-01,53.500000,60.250000,49.875000,57.000000,10.202876,29161200
2000-04-01,57.875000,64.750000,52.375000,53.375000,9.554009,24601500
2000-05-01,53.187500,55.875000,47.750000,49.625000,8.882766,25282200
2000-06-01,49.500000,52.625000,42.625000,43.000000,7.754479,26286400
2000-07-01,43.687500,48.500000,42.000000,45.687500,8.239135,19187200
2000-08-01,45.375000,51.687500,44.750000,46.328125,8.426574,14660100
2000-09-01,45.562500,47.562500,37.250000,40.562500,7.377867,24778700
2000-10-01,38.500000,47.687500,36.062500,46.937500,8.537410,26920700
2000-11-01,46.562500,48.000000,40.500000,43.750000,7.957637,21200000
2000-12-01,43.625000,52.375000,43.625000,50.750000,9.310199,21258000
2001-01-01,50.500000,54.000000,46.375000,52.500000,9.631245,20001500
2001-02-01,52.500000,54.279999,49.759998,53.740002,9.935103,16698800
2001-03-01,53.740002,58.430000,47.020000,50.790001,9.389721,26666100
2001-04-01,50.849998,57.000000,48.000000,56.529999,10.450896,22394800
2001-05-01,56.540001,63.500000,54.610001,57.209999,10.576613,25113300
2001-06-01,57.270000,59.650002,52.610001,54.970001,10.234458,17685200
2001-07-01,54.970001,60.290001,54.200001,59.730000,11.120686,19888100
2001-08-01,59.730000,60.500000,56.099998,56.750000,10.565860,15737800
2001-09-01,56.759998,58.599998,42.770000,48.709999,9.130093,18198200
2001-10-01,48.000000,52.790001,46.799999,49.910000,9.355021,14907800
2001-11-01,49.910000,54.700001,49.150002,52.849998,9.984736,12491300
2001-12-01,52.599998,56.669998,51.799999,54.080002,10.217117,15259400
2002-01-01,54.500000,59.939999,50.849998,58.320000,11.018164,21223200
2002-02-01,58.070000,62.700001,55.250000,61.820000,11.761023,23928600
2002-03-01,61.820000,66.669998,60.099998,62.860001,11.958879,22753900
2002-04-01,62.860001,63.299999,57.560001,59.610001,11.340577,20273300
2002-05-01,59.400002,68.089996,58.700001,65.500000,12.461133,25939500
2002-06-01,65.500000,65.750000,61.340000,63.849998,12.229288,22052500
2002-07-01,63.849998,64.139999,50.700001,58.750000,11.252467,27249600
2002-08-01,58.750000,59.139999,52.459999,54.509998,10.512469,24016200
2002-09-01,54.349998,54.349998,41.200001,43.770000,8.441223,33204000
2002-10-01,43.950001,48.349998,37.349998,45.299999,8.736290,29485900
2002-11-01,45.349998,52.730000,42.770000,52.599998,10.232004,17154400
2002-12-01,52.619999,52.799999,46.400002,49.209999,9.572563,19708400
2003-01-01,49.349998,53.900002,47.070000,48.049999,9.346918,23061200
2003-02-01,48.619999,51.490002,48.470001,49.849998,9.776985,24152400
2003-03-01,50.049999,52.189999,45.400002,47.830002,9.380805,30191700
2003-04-01,47.830002,53.049999,47.139999,49.590000,9.725995,31647700
2003-05-01,49.599998,51.240002,47.740002,50.380001,9.960588,25586700
2003-06-01,51.000000,54.000000,49.450001,54.000000,10.676292,29435800
2003-07-01,54.000000,57.410000,52.000000,56.290001,11.129050,24049700
2003-08-01,56.299999,59.560001,53.720001,59.500000,11.847527,15560700
2003-09-01,59.500000,62.590000,57.509998,58.450001,11.638454,21843400
2003-10-01,58.450001,62.250000,57.500000,60.230000,11.992886,21940000
2003-11-01,60.230000,60.439999,55.340000,57.000000,11.426719,18502800
2003-12-01,57.150002,64.699997,57.150002,64.000000,12.829999,17919600
2004-01-01,64.199997,66.970001,59.750000,61.459999,12.320807,23747600
2004-02-01,61.500000,66.779999,59.910000,65.250000,13.164844,15613200
2004-03-01,65.050003,67.370003,61.639999,65.500000,13.215279,21539500
2004-04-01,65.519997,68.050003,58.509998,59.200001,11.944194,37683900
2004-05-01,59.299999,60.849998,55.060001,60.480000,12.278415,35441600
2004-06-01,60.290001,63.310001,59.119999,63.119999,12.814374,18889600
2004-07-01,62.880001,63.439999,57.900002,62.000000,12.586997,18809700
2004-08-01,61.849998,63.500000,59.930000,62.509998,12.772504,17303900
2004-09-01,62.580002,66.500000,62.500000,66.480003,13.583685,18090400
2004-10-01,66.550003,67.089996,59.590000,62.639999,12.799064,25178600
2004-11-01,62.639999,67.160004,61.830002,66.000000,13.573176,19474800
2004-12-01,66.250000,68.589996,65.750000,67.220001,13.824070,18926900
2005-01-01,67.300003,67.949997,61.799999,62.400002,12.832824,25808600
2005-02-01,62.400002,68.000000,61.799999,66.930000,13.764436,25953600
2005-03-01,67.180000,69.849998,66.389999,68.500000,14.177611,32421100
2005-04-01,68.849998,71.849998,61.990002,68.610001,14.200384,59240400
2005-05-01,68.610001,69.139999,61.770000,64.150002,13.277287,30576000
2005-06-01,64.050003,68.540001,63.619999,63.650002,13.271715,25191400
2005-07-01,63.650002,69.959999,62.770000,68.980003,14.383085,25028100
2005-08-01,69.379997,69.379997,63.200001,65.019997,13.557373,21579100
2005-09-01,65.269997,68.849998,65.029999,68.750000,14.440698,28049000
2005-10-01,68.449997,68.470001,60.720001,63.340000,13.304347,30007700
2005-11-01,63.139999,66.820000,60.619999,66.309998,13.928178,24139100
2005-12-01,66.309998,67.610001,65.510002,66.339996,14.046014,19284100
2006-01-01,66.589996,70.440002,65.849998,69.760002,14.770117,26573500
2006-02-01,69.000000,70.779999,66.650002,68.290001,14.458879,29088500
2006-03-01,68.269997,74.500000,67.440002,72.430000,15.446146,30918000
2006-04-01,72.650002,75.500000,69.730003,70.470001,15.028163,24623400
2006-05-01,70.269997,71.389999,61.570000,63.959999,13.639865,39756400
2006-06-01,63.799999,65.199997,56.630001,62.250000,13.371547,44780100
2006-07-01,62.500000,62.740002,54.250000,58.660000,12.600401,36739800
2006-08-01,58.410000,62.500000,55.279999,62.000000,13.317845,39701300
2006-09-01,62.240002,63.520000,58.570000,61.529999,13.355694,34579000
2006-10-01,61.330002,65.610001,60.250000,63.590000,13.802841,32120200
2006-11-01,63.900002,65.150002,62.000000,64.680000,14.039435,24208500
2006-12-01,65.029999,75.500000,64.120003,70.650002,15.482617,45918900
2007-01-01,71.010002,76.550003,70.709999,75.000000,16.435898,39403700
2007-02-01,75.300003,87.089996,74.650002,85.910004,18.978956,120608800
2007-03-01,85.870003,87.029999,74.070000,74.739998,16.511318,128200900
2007-04-01,75.400002,81.500000,74.169998,79.220001,17.501024,47673700
2007-05-01,79.500000,84.849998,77.779999,81.959999,18.106335,44471800
2007-06-01,81.959999,83.470001,74.660004,78.930000,17.570557,32927000
2007-07-01,79.000000,84.290001,70.160004,71.239998,15.858689,50339600
2007-08-01,69.809998,71.769997,59.669998,68.169998,15.175280,77864800
2007-09-01,67.820000,74.849998,65.849998,72.300003,16.231356,34927200
2007-10-01,72.800003,76.989998,66.680000,75.910004,17.041807,42220300
2007-11-01,75.660004,75.669998,67.269997,73.180000,16.428923,54188900
2007-12-01,72.540001,78.000000,69.610001,73.739998,16.691006,29870900
2008-01-01,73.449997,73.750000,60.020000,67.639999,15.310274,55984500
2008-02-01,67.349998,70.870003,60.849998,61.200001,13.978613,44036000
2008-03-01,61.000000,66.949997,58.250000,65.040001,14.855699,61430800
2008-04-01,65.989998,67.250000,60.070000,63.880001,14.590749,37970900
2008-05-01,63.700001,68.650002,61.590000,62.330002,14.369933,47864600
2008-06-01,61.419998,62.250000,49.799999,51.139999,11.790125,58531300
2008-07-01,50.700001,54.070000,46.189999,53.459999,12.324990,49848100
2008-08-01,53.849998,58.500000,48.860001,55.490002,12.945903,56690100
2008-09-01,56.750000,65.500000,52.000000,60.580002,14.133410,65929000
2008-10-01,59.470001,60.750000,29.530001,38.220001,8.916782,92345500
2008-11-01,38.910000,39.740002,28.680000,37.619999,8.776805,45325800
2008-12-01,37.020000,40.849998,29.400000,30.610001,7.255046,48354400
2009-01-01,31.350000,32.590000,26.219999,27.340000,6.480006,51723900
2009-02-01,27.000000,29.840000,23.850000,24.160000,5.776599,55550700
2009-03-01,23.590000,29.950001,18.670000,27.570000,6.591919,67555100
2009-04-01,27.200001,38.169998,26.610001,35.259998,8.430581,54632600
2009-05-01,35.330002,37.930000,30.900000,33.580002,8.087380,47350600
2009-06-01,34.060001,36.380001,27.730000,30.430000,7.328738,47893400
2009-07-01,30.700001,36.849998,27.070000,35.040001,8.439004,46342400
2009-08-01,35.700001,39.500000,34.509998,37.389999,9.017912,41858000
2009-09-01,37.279999,40.439999,35.299999,36.650002,8.839436,50478500
2009-10-01,36.290001,41.279999,34.369999,36.340000,8.764669,56240300
2009-11-01,36.730000,39.750000,35.820000,38.939999,9.391749,31749600
2009-12-01,39.090000,46.799999,39.090000,43.139999,10.418906,40513700
2010-01-01,43.889999,45.240002,39.869999,39.900002,9.636402,28073800
2010-02-01,40.380001,42.580002,38.250000,40.400002,9.768909,37922100
2010-03-01,40.680000,45.930000,40.599998,45.270000,10.946500,28006300
2010-04-01,45.570000,53.689999,45.209999,49.520000,11.974170,51776500
2010-05-01,49.529999,50.959999,39.849998,42.580002,10.306322,51522000
2010-06-01,41.959999,42.799999,35.139999,35.200001,8.520024,59706900
2010-07-01,35.060001,41.939999,15.270000,16.219999,3.925988,119759500
2010-08-01,16.680000,17.730000,15.060000,15.700000,10.315327,81044900
2010-09-01,15.890000,16.690001,15.280000,15.760000,10.354750,139910900
2010-10-01,16.000000,16.340000,15.100000,16.219999,10.656980,94559300
2010-11-01,16.370001,18.000000,16.180000,16.690001,10.965783,88015200
2010-12-01,16.980000,19.049999,16.799999,18.930000,12.475537,95619000
2011-01-01,19.209999,23.290001,19.209999,23.180000,15.276438,165417300
2011-02-01,23.340000,25.330000,22.580000,24.410000,16.087051,139517200
2011-03-01,24.549999,25.150000,22.860001,24.600000,16.314447,133749100
2011-04-01,24.820000,25.250000,21.719999,23.010000,15.259975,110337400
2011-05-01,23.040001,23.129999,20.750000,21.540001,14.285087,96913500
2011-06-01,21.459999,21.990000,19.879999,21.860001,14.594256,116424400
2011-07-01,21.809999,22.620001,19.500000,19.990000,13.345801,100683000
2011-08-01,20.129999,20.129999,15.430000,18.030001,12.037259,202060000
2011-09-01,17.950001,18.100000,15.550000,15.550000,10.471356,129304300
2011-10-01,15.500000,18.559999,14.820000,17.980000,12.107718,153231000
2011-11-01,17.459999,17.680000,15.400000,16.790001,11.306374,121197100
2011-12-01,16.709999,19.040001,16.260000,18.670000,12.682775,97688100
2012-01-01,19.080000,21.120001,18.500000,20.020000,13.599848,116168600
2012-02-01,20.200001,21.410000,19.820000,20.889999,14.190854,96853600
2012-03-01,21.010000,22.360001,20.540001,21.920000,14.995999,88601900
2012-04-01,21.830000,22.230000,19.680000,20.360001,13.928763,83160300
2012-05-01,20.330000,20.730000,18.600000,19.910000,13.620909,99118500
2012-06-01,19.430000,22.360001,18.700001,22.360001,15.413368,95145100
2012-07-01,22.340000,23.990000,21.870001,23.350000,16.095798,107075100
2012-08-01,23.549999,24.959999,22.850000,24.910000,17.171160,84451500
2012-09-01,24.930000,28.059999,24.690001,26.139999,18.129576,99666600
2012-10-01,26.270000,28.820000,25.950001,27.690001,19.204592,94722300
2012-11-01,27.820000,28.240000,24.750000,27.559999,19.114428,89296700
2012-12-01,27.620001,28.520000,26.420000,27.820000,19.415211,76632900
2013-01-01,28.500000,31.740000,28.360001,30.120001,21.020353,100378900
2013-02-01,30.389999,31.110001,28.780001,29.410000,20.524853,92978100
2013-03-01,29.299999,31.440001,28.900000,31.379999,22.027267,68036300
2013-04-01,31.360001,32.000000,28.910000,30.510000,21.416576,101665500
2013-05-01,30.360001,33.240002,29.540001,29.820000,20.932224,104907900
2013-06-01,29.990000,30.469999,26.379999,28.490000,20.126911,194622800
2013-07-01,28.520000,29.860001,27.570000,28.400000,20.063330,92281000
2013-08-01,28.549999,28.780001,26.639999,27.379999,19.342741,97412400
2013-09-01,27.570000,29.639999,26.910000,28.629999,20.389950,88180700
2013-10-01,28.719999,32.000000,28.010000,30.420000,21.664762,91309300
2013-11-01,30.410000,30.799999,28.559999,30.129999,21.611849,72602200
2013-12-01,30.100000,31.709999,29.010000,31.570000,22.644745,79383800
2014-01-01,31.379999,31.590000,29.660000,29.879999,21.432529,67895300
2014-02-01,29.879999,30.600000,28.840000,29.510000,21.167135,65761700
2014-03-01,29.370001,30.290001,28.629999,29.350000,21.208311,77690100
2014-04-01,29.240000,30.000000,27.480000,29.850000,21.569614,80746200
2014-05-01,29.760000,31.480000,29.540001,31.420000,22.704090,97788000
2014-06-01,31.459999,33.259998,30.500000,33.090000,24.085947,218760300
2014-07-01,33.070000,33.750000,31.299999,31.320000,22.797577,219862300
2014-08-01,31.889999,34.599998,31.090000,33.950001,24.711931,58327700
2014-09-01,34.000000,34.180000,31.549999,31.860001,23.388498,68165300
2014-10-01,31.860001,34.130001,31.610001,33.860001,24.856707,85927700
2014-11-01,33.880001,35.540001,33.770000,35.310001,26.143291,57462500
2014-12-01,35.290001,36.880001,34.680000,35.889999,26.572721,71544300
2015-01-01,35.869999,37.040001,35.119999,35.849998,26.543104,60819500
2015-02-01,35.830002,35.830002,34.750000,35.110001,25.995214,58303800
2015-03-01,35.110001,35.599998,32.740002,33.150002,24.748285,71682300
2015-04-01,33.169998,33.189999,31.250000,31.510000,23.523935,77996500
2015-05-01,31.389999,33.060001,31.059999,32.560001,24.307812,81090700
2015-06-01,32.590000,33.099998,31.209999,31.500000,23.516468,84611300
2015-07-01,31.530001,32.340000,29.629999,30.690001,23.118557,66335600
2015-08-01,30.670000,31.340000,26.840000,27.940001,21.047005,89182500
2015-09-01,27.490000,29.150000,26.760000,27.340000,20.595030,79894000
2015-10-01,27.620001,30.309999,26.730000,29.330000,22.344593,70770800
2015-11-01,29.790001,32.549999,28.719999,32.169998,24.772743,120844600
2015-12-01,32.369999,32.720001,29.270000,29.980000,23.086317,79029000
2016-01-01,29.510000,30.030001,23.730000,25.610001,19.721167,111165100
2016-02-01,25.440001,26.430000,22.059999,25.980000,20.006090,179985400
2016-03-01,26.129999,31.379999,26.090000,30.980000,23.856373,139454600
2016-04-01,30.820000,32.560001,30.209999,32.119999,25.018757,95210200
2016-05-01,32.259998,32.439999,29.990000,31.500000,24.535826,108202000
2016-06-01,31.350000,31.620001,26.549999,29.770000,23.188305,138530000
2016-07-01,29.650000,33.070000,29.520000,32.720001,25.741951,90176000
2016-08-01,32.720001,33.169998,30.790001,31.850000,25.057493,71724100
2016-09-01,31.820000,32.590000,29.660000,31.940001,25.128300,77706100
2016-10-01,32.000000,32.090000,29.760000,29.930000,23.776075,69848500
2016-11-01,29.940001,32.270000,28.580000,30.830000,24.737206,91167700
2016-12-01,30.830000,33.279999,29.809999,30.090000,24.143454,80062900
2017-01-01,30.230000,32.310001,29.879999,31.330000,25.138393,82394600
2017-02-01,31.330000,34.099998,30.750000,33.720001,27.056074,86957600
2017-03-01,33.660000,34.369999,32.740002,33.980000,27.264687,76733400
